transaction_id,customer_id,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag,event_time_unix,predicted_high_risk_flag,probability_0,probability_1,risk_bucket
18566,941610,Call Center,West,Retail,New,4324.06,1,5,2765.81,0,0,1,0,0,1735736040.0,0,0.9651237116389612,0.0348762883610388,Low
18567,897177,POS,South,Retail,Known,698.88,4,11,673.8,0,0,0,1,0,1735699140.0,0,0.967881428927596,0.0321185710724039,Low
18568,878520,Mobile App,East,Retail,Known,131.54,1,6,136.44,0,0,0,0,0,1735714800.0,0,0.9961506023954716,0.0038493976045285,Low
18569,353730,Mobile App,North,Retail,Known,1237.53,4,10,1180.66,0,0,0,1,0,1735698120.0,0,0.9629500248727384,0.0370499751272615,Low
18570,303426,POS,North,Retail,Known,1720.04,2,8,1660.5,0,0,0,0,0,1735750560.0,0,0.9972713918000764,0.0027286081999234,Low
18571,966069,Mobile App,South,Retail,New,1439.83,3,7,1417.74,0,0,1,0,0,1735743300.0,0,0.9524203483254252,0.0475796516745747,Low
18572,329333,Mobile App,East,Retail,Known,87.6,2,6,54.94,0,0,0,1,0,1735695360.0,0,0.9678228081974124,0.0321771918025874,Low
18573,672854,Web,South,Retail,Known,163.71,0,6,140.29,0,0,0,1,0,1735692360.0,0,0.9757810491261674,0.0242189508738326,Low
18574,930154,Mobile App,West,SME,Shared,1190.27,2,7,1043.5,0,0,0,0,0,1735752180.0,0,0.9965971622655329,0.0034028377344673,Low
18575,973055,POS,West,Retail,Known,240.34,2,9,146.93,0,0,0,1,0,1735693740.0,0,0.974253766942202,0.025746233057798,Low
18576,473218,Web,South,Retail,Known,1437.82,4,11,1172.96,0,0,0,0,0,1735718220.0,0,0.9961169206453052,0.0038830793546946,Low
18577,699262,Web,West,Retail,Known,540.4,2,6,542.0,0,0,0,0,0,1735717080.0,0,0.9965362802469984,0.0034637197530014,Low
18578,576908,Web,East,Retail,Known,5510.58,2,5,4328.33,0,0,0,1,0,1735697760.0,0,0.9799853630418508,0.020014636958149,Low
18579,446228,Mobile App,West,SME,Known,1385.83,2,4,1453.01,0,0,0,0,0,1735721760.0,0,0.9969872621946848,0.0030127378053151,Low
18580,270951,POS,South,Retail,Known,3010.26,3,7,2672.47,0,0,0,0,0,1735714740.0,0,0.998214728332907,0.0017852716670929,Low
18581,517983,Web,East,Retail,Known,4116.12,1,6,2885.4,0,0,0,0,0,1735715220.0,0,0.998279177593608,0.0017208224063919,Low
18582,348595,Mobile App,South,SME,Known,1097.24,4,8,1064.23,0,0,0,1,0,1735705620.0,0,0.969002107818668,0.0309978921813321,Low
18583,728705,POS,East,Retail,Known,1091.4,2,9,1159.14,0,0,0,0,0,1735755180.0,0,0.996568594753018,0.003431405246982,Low
18584,954531,Web,South,Retail,Known,2375.48,4,8,1676.4,0,0,0,1,0,1735692720.0,0,0.9712141167553648,0.0287858832446353,Low
18585,279729,Mobile App,North,Retail,Known,2236.76,2,7,1610.1,0,0,0,1,0,1735710360.0,0,0.9711637951770764,0.0288362048229236,Low
18586,239570,Mobile App,North,Retail,Known,586.12,0,7,606.95,0,0,0,1,0,1735700400.0,0,0.965294459019576,0.0347055409804239,Low
18587,304739,Web,West,Retail,Known,1993.46,4,7,1225.16,0,0,0,0,0,1735757520.0,0,0.9974166490430438,0.0025833509569562,Low
18588,387251,Mobile App,South,Retail,Known,6064.53,1,6,4441.17,0,0,0,1,0,1735698720.0,0,0.9713578520156656,0.0286421479843344,Low
18589,784153,POS,South,SME,New,2455.22,2,9,2454.51,0,0,1,0,0,1735742040.0,0,0.9542144076389806,0.0457855923610193,Low
18590,940271,POS,North,Retail,Known,361.82,0,3,236.69,0,0,0,0,0,1735723620.0,0,0.997315785645051,0.002684214354949,Low
18591,713529,Mobile App,North,Retail,Known,3903.3,6,11,3655.47,1,0,0,0,0,1735764360.0,0,0.8558796094890269,0.1441203905109731,Low
18592,647685,Web,North,Retail,Known,1412.04,5,13,1386.2,0,0,0,0,0,1735722000.0,0,0.9966471468194956,0.0033528531805044,Low
18593,631992,POS,South,Retail,Known,1108.92,2,5,834.07,0,0,0,0,0,1735718820.0,0,0.9971369701575314,0.0028630298424685,Low
18594,902874,Mobile App,West,Retail,Known,671.76,2,4,417.15,0,0,0,0,0,1735747740.0,0,0.9968987816187138,0.0031012183812861,Low
18595,819148,Web,North,Retail,Shared,1810.52,2,8,1221.97,0,0,0,0,0,1735719300.0,0,0.9948801960409016,0.0051198039590982,Low
18596,229576,Mobile App,South,Retail,Known,930.44,0,8,606.29,0,0,0,0,0,1735756560.0,0,0.9968763497841048,0.0031236502158953,Low
18597,109765,Web,East,Retail,Known,973.23,1,7,808.85,0,0,0,1,0,1735691400.0,0,0.969636791077367,0.0303632089226329,Low
18598,477972,POS,South,Retail,New,148.64,0,4,151.7,0,0,1,0,0,1735714200.0,0,0.9468995655852324,0.0531004344147675,Low
18599,110002,Mobile App,South,Retail,New,3262.16,2,12,3434.74,0,0,1,0,0,1735749840.0,0,0.9413880607202416,0.0586119392797585,Low
18600,884141,POS,West,Retail,Known,2753.98,2,8,2688.06,0,0,0,0,0,1735757460.0,0,0.9986051815342386,0.0013948184657614,Low
18601,897822,Mobile App,South,Retail,Known,2794.5,1,4,2047.1,0,0,0,0,0,1735754220.0,0,0.9971443508987388,0.0028556491012612,Low
18602,275508,POS,North,Retail,Known,2530.11,0,7,2659.39,0,0,0,0,0,1735722960.0,0,0.9966430122013956,0.0033569877986043,Low
18603,358446,POS,South,Retail,Known,11931.79,3,9,12900.86,0,0,0,1,0,1735873560.0,0,0.975905751678897,0.0240942483211029,Low
18604,577698,POS,West,Retail,Known,2228.49,4,6,1978.36,0,0,0,1,0,1735696800.0,0,0.97534950410892,0.0246504958910799,Low
18605,345620,POS,East,SME,Known,3340.85,3,8,2716.78,0,0,0,1,0,1735696500.0,0,0.9719005127992328,0.0280994872007671,Low
18606,630929,Mobile App,South,Retail,Known,2193.11,0,3,1875.3,0,0,0,1,0,1735690800.0,0,0.9771848717003512,0.0228151282996486,Low
18607,526925,Mobile App,East,SME,Shared,727.36,5,8,477.96,0,0,0,0,0,1735853040.0,0,0.996041186316322,0.003958813683678,Low
18608,211119,Mobile App,South,Retail,Known,2724.43,1,4,2390.24,0,0,0,1,1,1735704960.0,0,0.9565538109087722,0.0434461890912278,Low
18609,532525,Mobile App,East,Retail,Known,999.28,1,4,715.02,0,0,0,0,0,1735741260.0,0,0.9966439128707856,0.0033560871292144,Low
18610,377768,Web,East,Corporate,New,808.07,3,4,805.59,0,0,1,1,0,1735691760.0,1,0.7269902385389934,0.2730097614610066,Low
18611,109966,POS,North,Retail,Known,5051.56,3,7,3590.21,0,0,0,1,0,1735702320.0,0,0.9759067951608292,0.0240932048391708,Low
18612,320422,Web,East,Retail,Known,697.58,4,13,544.86,0,0,0,0,0,1735724760.0,0,0.9961526262890888,0.0038473737109112,Low
18613,265261,Web,West,SME,New,1725.69,0,5,1097.6,0,0,1,0,0,1735716360.0,0,0.9712618353293916,0.0287381646706084,Low
18614,171301,Mobile App,South,Retail,Known,4660.48,2,6,4719.04,0,0,0,1,0,1735697940.0,0,0.9652729229754956,0.0347270770245044,Low
18615,739411,POS,East,Retail,Known,1410.47,4,8,850.8,0,0,0,0,0,1735711860.0,0,0.995913074119756,0.0040869258802439,Low
18616,510439,Web,East,Retail,Known,2269.68,1,8,1523.14,0,0,0,1,0,1735693740.0,0,0.972404190071036,0.027595809928964,Low
18617,595521,POS,East,Retail,Known,1742.47,4,11,1489.19,0,0,0,0,0,1735717740.0,0,0.9966194206314514,0.0033805793685486,Low
18618,440327,Call Center,West,Retail,Known,1601.98,1,8,1124.48,0,0,0,1,0,1735693260.0,0,0.9731129259039786,0.0268870740960213,Low
18619,858912,POS,North,Retail,Known,714.86,3,7,555.0,0,0,0,0,0,1735725960.0,0,0.9968786484844084,0.0031213515155915,Low
18620,104959,Web,South,Retail,Known,1200.37,2,7,889.19,0,0,0,1,0,1735695660.0,0,0.9770962692314846,0.0229037307685154,Low
18621,412946,POS,East,Retail,Known,858.78,4,9,867.09,0,0,0,0,0,1735718100.0,0,0.9956991878621974,0.0043008121378026,Low
18622,748413,Web,South,SME,New,190.55,2,5,162.95,0,0,1,1,0,1735694520.0,1,0.7703208759018668,0.2296791240981331,Low
18623,485939,Web,South,SME,Known,1469.09,4,11,1231.83,0,0,0,1,0,1735708020.0,0,0.9746690233672328,0.025330976632767,Low
18624,127215,Web,East,SME,Known,912.13,2,9,548.86,0,0,0,1,0,1735705200.0,0,0.968547713391231,0.031452286608769,Low
18625,155046,Mobile App,North,Retail,Known,1035.31,2,9,725.05,0,0,0,0,0,1735740420.0,0,0.9963304238585116,0.0036695761414884,Low
18626,857553,Mobile App,North,Retail,Shared,9740.71,3,5,6785.04,0,0,0,0,0,1735726440.0,0,0.9961298670709542,0.0038701329290458,Low
18627,456737,Web,South,Corporate,Shared,6307.7,4,10,6748.96,0,0,0,1,0,1735789140.0,0,0.9700746635082302,0.0299253364917698,Low
18628,527310,POS,North,SME,Known,636.46,1,7,619.6,0,0,0,1,0,1735781340.0,0,0.9761047080638776,0.0238952919361224,Low
18629,794029,Web,North,Retail,Known,3052.86,2,7,2916.81,0,0,0,0,0,1735736040.0,0,0.9983459114977532,0.0016540885022469,Low
18630,267198,Web,East,Retail,Known,909.53,1,6,839.92,0,0,0,0,0,1735742580.0,0,0.996974662967976,0.0030253370320238,Low
18631,441180,Mobile App,North,Retail,Known,439.73,1,3,459.07,0,0,0,0,0,1735724880.0,0,0.996701292610046,0.0032987073899539,Low
18632,996296,Mobile App,East,Retail,Known,1233.23,4,6,1341.53,0,0,0,0,0,1735731900.0,0,0.9965734116653396,0.0034265883346602,Low
18633,744621,Web,North,SME,Known,634.82,5,10,681.03,0,0,0,0,0,1735724160.0,0,0.9965676587918346,0.0034323412081653,Low
18634,641060,Web,West,Retail,Known,5888.4,1,5,3749.63,0,0,0,1,0,1735703040.0,0,0.9770338813352624,0.0229661186647375,Low
18635,676231,Call Center,West,Retail,Known,973.98,2,6,632.86,0,0,0,1,0,1735705140.0,0,0.9795667682746928,0.0204332317253071,Low
18636,431012,Web,East,SME,Known,4675.16,3,6,3387.77,0,0,0,0,0,1735720380.0,0,0.9981523430556724,0.0018476569443275,Low
18637,411999,Web,West,Corporate,New,487.66,2,8,324.64,0,0,1,0,0,1735735440.0,0,0.945128310550228,0.054871689449772,Low
18638,777578,Mobile App,South,Retail,Known,329.04,3,12,199.82,0,0,0,1,0,1735708320.0,0,0.9630526729119596,0.0369473270880403,Low
18639,725412,Mobile App,South,Retail,Known,1697.55,0,4,1431.23,0,0,0,1,0,1735695120.0,0,0.9746277457623383,0.0253722542376614,Low
18640,419349,Web,East,Retail,Known,82.18,3,3,50.71,0,0,0,0,0,1735711740.0,0,0.9944143651645302,0.0055856348354698,Low
18641,760319,POS,North,SME,Known,1390.42,2,6,1101.87,0,0,0,0,0,1735808460.0,0,0.9969980889459524,0.0030019110540474,Low
18642,314051,POS,East,Retail,New,6907.61,4,5,7215.73,0,0,1,1,0,1735698240.0,1,0.6895372234551036,0.3104627765448964,Medium
18643,538350,Mobile App,North,Retail,Known,939.79,1,9,681.45,0,0,0,0,0,1735727280.0,0,0.9965148369623288,0.0034851630376713,Low
18644,650162,Web,North,Retail,Known,1708.22,4,8,1268.13,0,0,0,0,0,1735835280.0,0,0.99690779910808,0.0030922008919199,Low
18645,755295,Mobile App,South,Retail,New,1285.16,1,7,1159.49,0,0,1,1,1,1735706580.0,1,0.7010946151448469,0.2989053848551531,Low
18646,625589,Mobile App,South,SME,Known,582.51,1,5,521.91,0,0,0,0,0,1735768320.0,0,0.9966291586667976,0.0033708413332024,Low
18647,420161,Call Center,North,Retail,Known,1095.85,3,6,1070.63,0,0,0,0,0,1735761420.0,0,0.9972904077319356,0.0027095922680643,Low
18648,667607,POS,East,Retail,Shared,3147.71,0,3,1958.81,0,0,0,1,0,1735704480.0,0,0.972490120749372,0.0275098792506279,Low
18649,844976,Mobile App,West,SME,Known,9790.19,4,10,6974.46,0,0,0,1,0,1735693320.0,0,0.9776946542296968,0.022305345770303,Low
18650,317291,Mobile App,East,SME,Known,3099.64,1,7,1977.88,0,0,0,1,0,1735696680.0,0,0.9701269271338708,0.0298730728661291,Low
18651,384599,Web,North,Retail,Known,2082.11,6,14,1446.05,1,0,0,1,0,1735705980.0,1,0.5335530065003925,0.4664469934996075,Medium
18652,759472,Mobile App,West,SME,Known,1927.51,2,7,1182.37,0,0,0,0,0,1735804680.0,0,0.996971881750074,0.003028118249926,Low
18653,419177,Call Center,East,SME,Known,2550.76,1,5,2367.81,0,0,0,1,0,1735701120.0,0,0.972388568263554,0.027611431736446,Low
18654,604283,Mobile App,South,Retail,Known,1031.24,3,12,734.27,0,0,0,1,0,1735783740.0,0,0.9724501007572436,0.0275498992427564,Low
18655,603294,POS,North,Retail,Known,2127.7,2,6,1405.46,0,0,0,1,0,1735696800.0,0,0.9744771503160768,0.0255228496839231,Low
18656,289432,Call Center,West,SME,Shared,3220.21,3,6,3015.86,0,0,0,0,0,1735815600.0,0,0.9962866077516168,0.003713392248383,Low
18657,575634,Web,East,Retail,Known,206.8,2,5,190.18,0,0,0,1,0,1735702080.0,0,0.9762884454338858,0.0237115545661141,Low
18658,469068,Call Center,North,Retail,New,394.76,1,2,309.9,0,0,1,0,0,1735725660.0,0,0.9439934822616916,0.0560065177383084,Low
18659,132735,Mobile App,North,SME,Known,2631.01,3,7,2837.09,0,0,0,1,0,1735692180.0,0,0.9684991579036404,0.0315008420963595,Low
18660,959213,Mobile App,South,Corporate,Known,1158.55,2,10,727.6,0,0,0,1,0,1735702380.0,0,0.9758093495230336,0.0241906504769664,Low
18661,341207,Web,East,Retail,New,180.38,1,5,188.89,0,0,1,1,0,1735698060.0,1,0.7030129630108859,0.2969870369891141,Low
18662,228305,POS,North,SME,Known,2686.04,2,9,2695.27,0,0,0,1,0,1735689720.0,0,0.971122034376113,0.028877965623887,Low
18663,823001,Web,North,SME,Known,1336.1,4,17,876.23,0,0,0,1,0,1735695720.0,0,0.9561401114724174,0.0438598885275826,Low
18664,732337,Web,East,Retail,Shared,2197.86,0,4,1461.47,0,0,0,0,0,1735721940.0,0,0.997249682702652,0.002750317297348,Low
18665,514927,Mobile App,West,Retail,Known,293.1,4,8,286.67,0,0,0,1,0,1735707360.0,0,0.9672459362241532,0.0327540637758468,Low
18666,367774,POS,East,Retail,Known,2231.36,2,7,2250.63,0,0,0,0,0,1735735740.0,0,0.9983258531519096,0.0016741468480904,Low
18667,165488,POS,East,Retail,New,733.22,1,4,562.64,0,0,1,0,0,1735729620.0,0,0.9486536623100014,0.0513463376899986,Low
18668,234278,POS,East,Retail,Known,10446.15,7,16,6319.37,1,0,0,0,0,1735747380.0,0,0.8453373880224275,0.1546626119775725,Low
18669,622059,POS,North,Retail,Known,463.01,2,8,286.24,0,0,0,0,0,1735762200.0,0,0.9972305258149148,0.0027694741850852,Low
18670,942721,Mobile App,East,Retail,Known,1321.68,2,8,1037.03,0,0,0,0,0,1735751280.0,0,0.9966091430604878,0.0033908569395122,Low
18671,381097,Mobile App,North,Retail,Known,448.04,1,5,306.17,0,0,0,1,0,1735710960.0,0,0.9710720622600748,0.0289279377399253,Low
18672,463076,POS,North,Retail,Known,2215.11,1,4,1847.68,0,0,0,1,0,1735702860.0,0,0.9768088714649642,0.0231911285350357,Low
18673,765428,Call Center,East,SME,Known,3327.74,0,6,2060.45,0,0,0,0,0,1735714680.0,0,0.9984507476139188,0.0015492523860811,Low
18674,358946,Mobile App,South,SME,Shared,2381.28,2,7,1947.27,0,0,0,0,0,1735717140.0,0,0.9965082135280988,0.0034917864719013,Low
18675,178930,Mobile App,South,SME,Known,1948.21,2,8,1469.14,0,0,0,1,0,1735703100.0,0,0.9670875349691012,0.0329124650308988,Low
18676,286988,Web,South,Retail,Known,4469.39,1,7,4775.45,0,0,0,0,0,1735717500.0,0,0.99828711962379,0.0017128803762101,Low
18677,363211,Web,North,SME,New,496.5,1,7,316.98,0,0,1,1,0,1735693620.0,1,0.713047962345379,0.2869520376546209,Low
18678,412802,Mobile App,North,Retail,New,911.92,2,5,822.0,0,0,1,1,0,1735699020.0,1,0.7581431735441209,0.2418568264558791,Low
18679,676453,Mobile App,West,Corporate,Known,3789.7,3,9,3057.43,0,0,0,0,0,1735738920.0,0,0.9964231798673874,0.0035768201326126,Low
18680,442925,Mobile App,South,Retail,Known,1054.19,1,8,1106.64,0,0,0,1,0,1735696860.0,0,0.9707653557088682,0.0292346442911317,Low
18681,240931,Web,East,Retail,Known,323.14,2,6,229.69,0,0,0,1,0,1735694940.0,0,0.9688372834950366,0.0311627165049633,Low
18682,653452,Mobile App,West,Retail,Known,552.85,2,10,417.5,0,0,0,1,0,1735701780.0,0,0.9695199804980305,0.0304800195019695,Low
18683,204946,POS,West,SME,Known,2132.37,2,9,1322.35,0,0,0,1,0,1735706280.0,0,0.9749485511022868,0.0250514488977132,Low
18684,311985,Call Center,North,Retail,Known,612.39,3,8,398.61,0,0,0,1,0,1735703880.0,0,0.969737354699346,0.0302626453006541,Low
18685,857730,Web,East,Retail,Known,1378.0,2,5,984.91,0,0,0,1,0,1735706460.0,0,0.97924755826442,0.02075244173558,Low
18686,461395,Mobile App,North,Retail,Known,485.82,2,8,397.03,0,0,0,1,0,1735695000.0,0,0.9622208213292076,0.0377791786707924,Low
18687,645061,Web,South,Retail,Known,1269.95,0,6,1065.53,0,0,0,1,0,1735696080.0,0,0.9760116029968926,0.0239883970031073,Low
18688,550511,Web,South,Retail,Known,665.14,3,10,538.87,0,0,0,1,0,1735699260.0,0,0.9646207924103738,0.0353792075896262,Low
18689,658227,Mobile App,East,Retail,Known,1008.32,3,9,1039.66,0,0,0,1,0,1735708080.0,0,0.9681649364891484,0.0318350635108515,Low
18690,984907,Web,West,Retail,Known,1377.44,0,9,836.7,0,0,0,1,0,1735704300.0,0,0.9690983093047308,0.0309016906952691,Low
18691,351442,Mobile App,East,Retail,Known,1573.07,4,11,1174.59,0,0,0,0,0,1735746000.0,0,0.996219653224186,0.0037803467758139,Low
18692,374962,POS,North,Retail,Known,3474.79,2,5,2885.47,0,0,0,0,0,1735716420.0,0,0.998268973281936,0.0017310267180638,Low
18693,371479,Web,North,Retail,Shared,706.46,8,11,424.51,1,0,0,0,0,1735720440.0,1,0.8232011179345786,0.1767988820654213,Low
18694,601571,Mobile App,West,Retail,Known,846.87,3,6,831.77,0,0,0,0,0,1735719180.0,0,0.9966357812565378,0.0033642187434621,Low
18695,417152,Call Center,North,Retail,Known,287.82,4,6,306.02,0,0,0,1,0,1735707900.0,0,0.9755260821148553,0.0244739178851448,Low
18696,696033,Web,North,Retail,Known,2917.71,1,9,2284.06,0,0,0,0,0,1735831260.0,0,0.9982541672415318,0.0017458327584681,Low
18697,798508,POS,East,Corporate,Known,1431.24,1,7,1440.03,0,0,0,1,0,1735690920.0,0,0.9720961751133812,0.0279038248866189,Low
18698,356445,Mobile App,South,Retail,New,369.38,2,7,348.33,0,0,1,1,1,1735698300.0,1,0.6356433611588279,0.364356638841172,Medium
18699,365721,Mobile App,East,Retail,Known,2321.22,2,8,2038.35,0,0,0,1,0,1735701600.0,0,0.9666744781705964,0.0333255218294035,Low
18700,173916,Mobile App,East,Retail,Known,9478.66,7,19,7678.65,1,0,0,0,0,1735766280.0,0,0.861650041288276,0.1383499587117239,Low
18701,759436,Mobile App,West,Retail,Known,7816.98,2,6,7321.1,0,0,0,1,0,1735780020.0,0,0.9757559885933323,0.0242440114066676,Low
18702,526141,POS,West,SME,Known,3647.47,2,6,3589.86,0,0,0,0,0,1735756920.0,0,0.9972512723864264,0.0027487276135736,Low
18703,159314,POS,West,Retail,Known,1189.28,1,8,778.56,0,0,0,1,0,1735708980.0,0,0.9772956041037094,0.0227043958962905,Low
18704,927637,Call Center,South,SME,Known,1028.37,2,8,961.49,0,0,0,1,0,1735778160.0,0,0.9805597611768272,0.0194402388231728,Low
18705,504311,Web,East,Retail,Known,3236.83,5,13,3258.13,0,0,0,1,0,1735693320.0,0,0.9662519423111252,0.0337480576888747,Low
18706,737871,Mobile App,East,Retail,Known,2763.79,1,4,3036.79,0,0,0,0,0,1735727640.0,0,0.9968603047897576,0.0031396952102423,Low
18707,709003,Mobile App,North,Retail,Known,1572.31,7,9,1536.71,1,0,0,1,0,1735789200.0,1,0.5483766479917103,0.4516233520082897,Medium
18708,336576,Mobile App,East,Retail,Known,866.51,2,8,893.7,0,0,0,0,0,1735740180.0,0,0.9965053644383766,0.0034946355616234,Low
18709,156680,Web,West,SME,Known,5956.79,3,5,4102.78,0,0,0,1,0,1735701300.0,0,0.9738669241768904,0.0261330758231096,Low
18710,128400,Mobile App,West,Retail,Known,626.18,1,2,466.03,0,0,0,0,0,1735735080.0,0,0.9960270872006316,0.0039729127993685,Low
18711,606367,Mobile App,East,Retail,Known,27045.13,2,5,17591.76,0,0,0,1,0,1735702140.0,0,0.9670115819641668,0.0329884180358333,Low
18712,731633,POS,East,Retail,Known,6491.17,4,6,5723.32,0,0,0,1,0,1735693800.0,0,0.9734051444848948,0.0265948555151053,Low
18713,822706,Web,East,SME,Known,286.79,0,2,222.15,0,0,0,0,0,1735735020.0,0,0.9970050376484624,0.0029949623515375,Low
18714,187110,Mobile App,East,Retail,Known,2323.74,3,9,1581.49,0,0,0,1,0,1735696680.0,0,0.967443455623583,0.0325565443764169,Low
18715,744408,Mobile App,North,Retail,Known,1924.11,1,6,1571.76,0,0,0,1,0,1735693800.0,0,0.972511336271541,0.027488663728459,Low
18716,390706,POS,West,SME,New,932.83,1,8,838.79,0,0,1,0,0,1735718460.0,0,0.9832946124193404,0.0167053875806594,Low
18717,118510,Call Center,North,SME,Known,301.27,2,5,234.69,0,0,0,0,0,1735724460.0,0,0.9968188060853364,0.0031811939146635,Low
18718,685896,Mobile App,West,SME,Known,1759.16,2,6,1654.3,0,0,0,1,0,1735691460.0,0,0.9736619545138764,0.0263380454861236,Low
18719,565705,Call Center,West,SME,Known,1105.92,2,6,1141.04,0,0,0,1,0,1735689720.0,0,0.968906563713897,0.0310934362861029,Low
18720,414326,Mobile App,South,Retail,Known,7790.22,4,11,5373.86,0,0,0,0,0,1735766520.0,0,0.9966512906281472,0.0033487093718527,Low
18721,859987,POS,West,Retail,Known,3844.94,1,12,3621.54,0,0,0,1,0,1735693980.0,0,0.9731111760761686,0.0268888239238314,Low
18722,651171,POS,West,Retail,Known,1986.46,1,9,2155.62,0,0,0,0,0,1735721160.0,0,0.9984365657746715,0.0015634342253283,Low
18723,597125,POS,East,SME,Known,1342.26,0,4,1230.04,0,0,0,0,0,1735800060.0,0,0.9975537993903736,0.0024462006096263,Low
18724,826787,Web,East,Retail,Known,1771.83,2,4,1414.5,0,0,0,0,0,1735715400.0,0,0.9970586645962732,0.0029413354037266,Low
18725,791204,Mobile App,North,Retail,Known,3639.14,4,10,3439.67,0,0,0,1,0,1735695000.0,0,0.966813151605671,0.0331868483943289,Low
18726,854283,Mobile App,South,Corporate,Known,1880.04,5,9,1937.41,0,0,0,1,0,1735707600.0,0,0.9696307239244504,0.0303692760755497,Low
18727,635382,Web,West,Corporate,Known,8619.89,3,6,8492.37,0,0,0,0,0,1735724760.0,0,0.9980417305250796,0.0019582694749203,Low
18728,636932,Mobile App,West,Retail,Shared,5082.65,4,6,3166.72,0,0,0,0,0,1735741380.0,0,0.9968886729152212,0.0031113270847788,Low
18729,332380,Mobile App,East,Retail,Known,4709.13,1,9,4184.7,0,0,0,0,0,1735723200.0,0,0.9967264195352468,0.0032735804647531,Low
18730,185834,Mobile App,North,Retail,New,4570.2,3,4,3552.95,0,0,1,1,1,1735690800.0,1,0.6538721392022877,0.3461278607977123,Medium
18731,471126,Mobile App,North,SME,Known,201.46,3,10,140.96,0,0,0,1,0,1735695120.0,0,0.969960968420822,0.0300390315791778,Low
18732,553962,Web,East,Retail,Known,1469.65,1,3,1272.55,0,0,0,1,0,1735706280.0,0,0.9708022783850224,0.0291977216149776,Low
18733,152748,POS,East,Retail,Known,1444.77,2,9,1055.74,0,0,0,0,0,1735733580.0,0,0.9959954213620512,0.0040045786379489,Low
18734,945453,POS,West,Retail,Known,2227.62,1,5,1936.63,0,0,0,0,0,1735721160.0,0,0.9987065713359614,0.0012934286640386,Low
18735,162651,Call Center,South,Retail,Known,5029.64,2,8,3077.59,0,0,0,1,0,1735691220.0,0,0.9682865525658088,0.0317134474341912,Low
18736,398951,POS,North,Retail,Known,6703.5,3,8,7354.42,0,0,0,0,0,1735746960.0,0,0.9981912330205074,0.0018087669794925,Low
18737,128669,POS,North,Retail,Known,198.31,4,11,190.57,0,0,0,0,0,1735723020.0,0,0.996558840622545,0.0034411593774549,Low
18738,785521,POS,East,Retail,Known,2951.49,3,9,3227.31,0,0,0,0,0,1735768140.0,0,0.998301207005978,0.0016987929940218,Low
18739,500498,POS,East,SME,Known,13877.85,4,8,9107.59,0,0,0,1,0,1735709040.0,0,0.988338554514422,0.0116614454855779,Low
18740,388683,Mobile App,North,Retail,Shared,1222.19,0,2,780.89,0,0,0,0,0,1735713840.0,0,0.9964674560806458,0.0035325439193542,Low
18741,904177,Call Center,South,Retail,Known,1750.92,3,9,1106.0,0,0,0,1,0,1735708320.0,0,0.9725744565754156,0.0274255434245842,Low
18742,794793,Mobile App,West,Corporate,Known,1841.7,1,5,1908.81,0,0,0,0,0,1735735740.0,0,0.997116096490286,0.002883903509714,Low
18743,333670,Web,West,Retail,Known,661.9,0,3,444.4,0,0,0,0,0,1735739760.0,0,0.9971675849561296,0.0028324150438704,Low
18744,920987,Web,North,Retail,Known,1376.78,0,4,1382.25,0,0,0,0,0,1735735800.0,0,0.99578519538228,0.0042148046177199,Low
18745,494289,Web,South,Retail,Known,6302.15,2,5,5714.05,0,0,0,1,0,1735701960.0,0,0.9770988826736666,0.0229011173263333,Low
18746,919115,Web,West,Retail,Known,3887.82,2,8,3545.03,0,0,0,0,0,1735725960.0,0,0.998337538905854,0.001662461094146,Low
18747,125741,Web,West,Retail,Known,1036.97,3,4,684.22,0,0,0,1,0,1735704420.0,0,0.9653577744625944,0.0346422255374056,Low
18748,253358,Web,South,Retail,Known,2337.15,5,6,1729.76,0,0,0,0,0,1735754280.0,0,0.9983509547915156,0.0016490452084843,Low
18749,103599,Web,South,Retail,Known,367.5,1,10,402.23,0,0,0,1,0,1735691640.0,0,0.9703693721249196,0.0296306278750804,Low
18750,228513,Mobile App,North,SME,Known,204.62,5,9,143.73,0,0,0,1,0,1735690980.0,0,0.9651637272502356,0.0348362727497644,Low
18751,913725,Web,East,Retail,Known,6712.53,4,7,6069.37,0,0,0,1,0,1735693440.0,0,0.9705665063425232,0.0294334936574768,Low
18752,377533,Web,East,SME,Known,3564.02,3,8,3107.03,0,0,0,1,0,1735697700.0,0,0.9682723251864148,0.0317276748135851,Low
18753,602865,Web,West,Retail,Known,4061.22,1,11,3352.26,0,0,0,1,0,1735690980.0,0,0.97424492030783,0.02575507969217,Low
18754,374462,Mobile App,North,Retail,Known,1575.93,0,5,1420.78,0,0,0,1,0,1735692240.0,0,0.971410213204212,0.0285897867957879,Low
18755,365199,Web,South,Retail,Known,1325.02,4,10,1340.72,0,0,0,1,0,1735702740.0,0,0.9604846650077415,0.0395153349922583,Low
18756,745452,POS,North,Retail,Shared,532.53,4,10,472.2,0,0,0,1,0,1735693380.0,0,0.9623336196002114,0.0376663803997886,Low
18757,706867,Mobile App,East,Retail,Known,2317.83,0,8,2030.8,0,0,0,0,0,1735747860.0,0,0.996859500470986,0.003140499529014,Low
