transaction_id,customer_id,event_time,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag
24427,168008,2025-01-01 08:52:00,Web,East,Corporate,New,1367.01,3,5,916.26,0,0,1,0,0
24428,946741,2025-01-02 03:16:00,Mobile App,South,Retail,New,1696.28,1,7,1069.4,0,0,1,1,0
24429,143237,2025-01-02 07:13:00,Mobile App,South,Retail,Shared,5199.68,0,7,3658.1,0,0,0,0,0
24430,370248,2025-01-01 02:47:00,Mobile App,West,Retail,Known,7103.17,1,7,5881.63,0,0,0,1,0
24431,707518,2025-01-01 16:31:00,Web,West,SME,Known,2659.49,1,5,2201.99,0,0,0,0,0
24432,452410,2025-01-01 09:41:00,Call Center,East,SME,Shared,1483.72,1,6,1060.38,0,0,0,0,0
24433,659268,2025-01-01 05:15:00,Mobile App,South,Retail,New,2533.78,2,7,2129.99,0,0,1,1,0
24434,885345,2025-01-01 10:57:00,Call Center,East,Retail,Known,2197.8,3,9,2129.46,0,0,0,0,0
24435,699278,2025-01-02 07:13:00,Web,East,Retail,Known,23644.93,3,10,21233.01,0,0,0,0,0
24436,270632,2025-01-01 07:16:00,POS,West,Retail,New,3657.01,2,8,2929.87,0,0,1,0,0
24437,371698,2025-01-02 04:08:00,Mobile App,South,Retail,Known,16438.14,2,7,16657.89,0,0,0,1,0
24438,977481,2025-01-01 10:17:00,Mobile App,North,SME,New,1354.89,1,8,1053.63,0,0,1,0,0
24439,600223,2025-01-01 06:35:00,Web,East,Retail,Known,1452.43,0,8,1161.18,0,0,0,0,0
24440,277059,2025-01-01 10:19:00,Call Center,North,Retail,Known,2081.68,2,4,2236.93,0,0,0,0,0
24441,786345,2025-01-01 09:13:00,Web,South,SME,Shared,1421.68,1,9,1076.49,0,0,0,0,0
24442,148167,2025-01-01 05:28:00,Web,North,Retail,Known,556.61,0,7,420.39,0,0,0,1,0
24443,347605,2025-01-01 08:15:00,Web,East,Retail,Known,6388.39,1,8,6041.71,0,0,0,0,0
24444,795788,2025-01-01 12:08:00,POS,South,Retail,Known,1710.93,1,6,1400.49,0,0,0,0,0
24445,429382,2025-01-01 18:15:00,Web,East,Retail,Known,1744.07,4,9,1177.69,0,0,0,0,0
24446,346150,2025-01-01 03:37:00,Web,South,Retail,New,4522.04,4,9,4799.92,0,0,1,1,0
24447,818083,2025-01-01 00:08:00,Mobile App,East,Retail,Known,3944.53,4,6,3305.02,0,0,0,1,0
24448,117038,2025-01-01 08:00:00,Call Center,North,Retail,Shared,470.46,3,10,342.52,0,0,0,0,0
24449,515435,2025-01-01 06:43:00,Mobile App,East,Retail,Known,624.02,4,8,448.21,0,0,0,0,0
24450,913829,2025-01-01 00:33:00,Web,North,Retail,New,3220.91,5,8,2524.02,0,0,1,1,1
24451,174491,2025-01-01 10:00:00,Mobile App,East,SME,Known,7241.34,2,4,6292.07,0,0,0,0,0
24452,653890,2025-01-02 04:22:00,Mobile App,East,Retail,Shared,655.44,1,7,648.58,0,0,0,1,0
24453,678759,2025-01-01 05:08:00,Mobile App,East,Corporate,New,1677.3,2,2,1517.07,0,0,1,1,1
24454,817510,2025-01-01 22:28:00,Mobile App,East,Retail,Shared,4634.61,2,6,4874.6,0,0,0,0,0
24455,983513,2025-01-01 16:46:00,Web,West,SME,New,1512.52,1,10,1569.49,0,0,1,0,0
24456,647404,2025-01-01 01:45:00,Call Center,East,Corporate,Known,1062.98,2,5,749.11,0,0,0,1,0
24457,368818,2025-01-01 15:28:00,POS,West,Retail,New,633.9,3,8,552.69,0,0,1,0,0
24458,510685,2025-01-01 07:16:00,Mobile App,South,Retail,Known,1266.34,1,5,1156.23,0,0,0,0,0
24459,367590,2025-01-02 01:05:00,Mobile App,North,SME,Known,491.43,2,6,507.07,0,0,0,1,0
24460,224809,2025-01-01 02:06:00,Web,North,SME,Known,5891.63,1,4,5062.6,0,0,0,1,0
24461,907192,2025-01-01 01:20:00,Mobile App,West,Retail,New,5306.54,2,4,5518.9,0,0,1,1,0
24462,626251,2025-01-01 02:45:00,POS,South,Retail,Known,462.11,2,7,460.3,0,0,0,1,0
24463,470425,2025-01-01 00:36:00,POS,East,Corporate,Known,998.54,3,9,981.21,0,0,0,1,0
24464,831362,2025-01-01 03:51:00,POS,North,Retail,Known,9004.03,1,7,5945.31,0,0,0,1,0
24465,782622,2025-01-01 03:19:00,Web,West,Retail,Known,5200.79,1,6,3744.05,0,0,0,1,0
24466,629465,2025-01-01 05:22:00,Call Center,South,Retail,Shared,1595.4,2,8,1353.88,0,0,0,1,0
24467,111160,2025-01-01 06:13:00,Web,South,SME,New,430.19,4,11,338.79,0,0,1,0,0
24468,465020,2025-01-01 01:33:00,Call Center,West,Retail,Known,669.63,2,9,586.39,0,0,0,1,0
24469,107543,2025-01-01 09:39:00,POS,South,Retail,Known,3332.44,0,4,2775.54,0,0,0,0,0
24470,993643,2025-01-01 02:31:00,Mobile App,North,Retail,Known,10393.71,3,11,6538.39,0,0,0,1,0
24471,663566,2025-01-01 01:18:00,POS,West,Retail,New,2955.71,2,6,2497.75,0,0,1,1,1
24472,841195,2025-01-01 12:20:00,Mobile App,West,Corporate,Known,2333.55,2,6,2295.37,0,0,0,0,0
24473,248293,2025-01-01 00:13:00,POS,South,Retail,New,3988.35,3,6,3346.37,0,0,1,1,0
24474,496539,2025-01-01 04:35:00,Mobile App,West,Retail,Shared,360.52,3,9,335.99,0,0,0,1,0
24475,938537,2025-01-01 01:33:00,Mobile App,West,Retail,Known,2428.65,2,7,1645.98,0,0,0,1,0
24476,338913,2025-01-01 21:26:00,POS,South,Retail,Known,365.57,0,5,303.98,0,0,0,0,0
24477,438295,2025-01-01 17:23:00,Call Center,West,Retail,New,257.3,3,8,201.25,0,0,1,0,0
24478,880268,2025-01-01 00:37:00,Mobile App,North,Retail,Known,2258.99,1,6,2432.57,0,0,0,1,0
24479,429112,2025-01-01 07:59:00,Web,West,Retail,New,3616.19,1,11,2750.76,0,0,1,0,0
24480,861319,2025-01-01 03:30:00,Web,South,Retail,Known,462.65,4,6,373.26,0,0,0,1,0
24481,950262,2025-01-01 02:08:00,Call Center,West,Retail,New,1097.82,5,15,949.42,0,0,1,1,0
24482,960399,2025-01-01 03:43:00,Web,North,Retail,New,1055.69,2,8,651.19,0,0,1,1,0
24483,239402,2025-01-01 16:55:00,POS,East,SME,Known,2604.61,5,5,1979.86,0,0,0,0,0
24484,275225,2025-01-01 00:35:00,Call Center,North,Retail,Known,2470.48,2,7,1672.43,0,0,0,1,0
24485,895043,2025-01-01 10:26:00,POS,West,SME,Known,1135.94,1,6,1228.13,0,0,0,0,0
24486,376016,2025-01-02 00:27:00,Web,North,Retail,Known,681.8,0,9,553.75,0,0,0,1,0
24487,935887,2025-01-01 05:56:00,Mobile App,East,Retail,Known,1442.15,3,7,1148.52,0,0,0,1,0
24488,921362,2025-01-01 23:10:00,Web,South,Corporate,Shared,1234.52,1,6,1348.98,0,0,0,1,0
24489,958454,2025-01-01 23:43:00,POS,South,SME,Known,3289.38,1,7,2553.18,0,0,0,1,0
24490,162714,2025-01-01 09:24:00,Call Center,South,SME,Known,1839.98,2,6,1738.91,0,0,0,0,0
24491,749194,2025-01-01 06:05:00,POS,North,Retail,Known,4922.25,2,7,4058.7,0,0,0,0,0
24492,470866,2025-01-01 13:22:00,Web,East,Retail,New,1807.29,3,6,1794.51,0,0,1,0,0
24493,953136,2025-01-02 00:47:00,Mobile App,East,Retail,New,1723.8,2,5,1488.59,0,0,1,1,1
24494,100415,2025-01-01 11:23:00,Web,South,SME,Known,922.18,1,3,719.57,0,0,0,0,0
24495,700729,2025-01-01 02:21:00,Web,South,SME,New,1505.07,2,12,1624.78,0,0,1,1,0
24496,736024,2025-01-01 17:09:00,Mobile App,South,Retail,Known,1240.04,1,4,879.21,0,0,0,0,0
24497,695067,2025-01-02 06:16:00,Web,West,Retail,New,1574.04,1,6,997.16,0,0,1,0,0
24498,847916,2025-01-01 05:16:00,Mobile App,West,Corporate,Known,1130.09,0,3,1047.04,0,0,0,1,0
24499,974876,2025-01-01 11:57:00,POS,East,Retail,Known,278.51,3,6,195.81,0,0,0,0,0
24500,204448,2025-01-01 07:18:00,Mobile App,South,SME,Known,761.86,3,5,789.32,0,0,0,0,0
24501,372032,2025-01-01 01:11:00,Mobile App,East,SME,Shared,3286.85,1,6,2283.84,0,0,0,1,0
24502,276371,2025-01-01 04:18:00,Web,North,Retail,Known,18245.83,1,4,11704.81,0,0,0,1,0
24503,224790,2025-01-01 01:47:00,Call Center,West,Retail,Shared,902.76,1,6,655.55,0,0,0,1,0
24504,683053,2025-01-01 11:11:00,POS,South,Retail,Known,928.69,4,15,601.46,0,0,0,0,0
24505,293786,2025-01-01 08:43:00,Web,North,Retail,Shared,359.28,0,3,313.71,0,0,0,0,0
24506,115935,2025-01-01 00:20:00,Web,East,Retail,Known,1466.25,3,12,1501.98,0,0,0,1,0
24507,959434,2025-01-01 00:38:00,Mobile App,North,Retail,Known,2345.84,1,2,1961.53,0,0,0,1,0
24508,442775,2025-01-01 03:01:00,Mobile App,West,Retail,New,1877.86,3,8,1861.53,0,0,1,1,0
24509,625608,2025-01-01 13:39:00,Mobile App,North,Retail,Known,1758.21,2,10,1603.81,0,0,0,0,0
24510,408176,2025-01-01 01:21:00,POS,South,Retail,Known,1613.0,1,7,1406.14,0,0,0,1,0
24511,702051,2025-01-01 02:17:00,Web,South,Retail,Known,824.65,1,5,580.52,0,0,0,1,0
24512,400146,2025-01-01 23:49:00,POS,West,Retail,Known,4452.87,1,7,4139.66,0,0,0,1,0
24513,538054,2025-01-01 07:53:00,POS,East,Retail,Known,372.75,3,5,306.58,0,0,0,0,0
24514,663200,2025-01-01 09:41:00,Mobile App,East,Retail,New,1675.22,1,8,1006.73,0,0,1,0,0
24515,362696,2025-01-01 06:05:00,Mobile App,East,Retail,Known,884.44,2,6,598.24,0,0,0,0,0
24516,644428,2025-01-01 03:33:00,Web,East,Corporate,Known,2613.72,3,8,2358.12,0,0,0,1,0
24517,185591,2025-01-01 02:51:00,POS,North,Retail,Known,1697.54,4,10,1767.6,0,0,0,1,0
24518,279809,2025-01-01 08:53:00,POS,East,Retail,Known,8334.96,2,7,6499.5,0,0,0,0,0
24519,657655,2025-01-01 06:22:00,Mobile App,West,Retail,Known,1938.1,2,7,1219.33,0,0,0,0,0
24520,311706,2025-01-01 05:09:00,POS,North,Retail,Known,454.6,1,6,367.83,0,0,0,1,0
24521,648349,2025-01-01 11:51:00,Mobile App,East,Retail,Known,1730.42,1,3,1075.87,0,0,0,0,0
24522,458734,2025-01-01 05:10:00,Mobile App,South,SME,Known,2205.55,5,9,1526.62,0,0,0,1,0
24523,928556,2025-01-01 00:22:00,Mobile App,East,Retail,Known,16189.5,4,8,15500.45,0,0,0,1,0
24524,584331,2025-01-01 18:18:00,Mobile App,North,Retail,Known,2636.9,2,9,1661.61,0,0,0,0,0
24525,495198,2025-01-01 03:49:00,Mobile App,North,Retail,Known,747.34,1,4,668.59,0,0,0,1,0
24526,992566,2025-01-02 05:15:00,Mobile App,North,Retail,Known,5091.2,1,6,4655.61,0,0,0,1,0
24527,922197,2025-01-01 21:09:00,Mobile App,West,SME,Known,8745.16,1,8,7660.29,0,0,0,0,0
24528,444750,2025-01-01 02:39:00,Mobile App,North,SME,Known,2309.85,1,3,1775.36,0,0,0,1,0
24529,982854,2025-01-02 09:39:00,Mobile App,West,Corporate,New,497.44,2,11,397.1,0,0,1,0,0
24530,734198,2025-01-01 19:12:00,Mobile App,West,Retail,Known,2546.78,1,3,1808.08,0,0,0,0,0
24531,941113,2025-01-02 18:00:00,POS,West,Retail,Known,11021.9,3,6,9978.55,0,0,0,0,0
24532,948781,2025-01-01 11:19:00,Mobile App,North,Retail,Known,5817.07,0,4,4106.29,0,0,0,0,0
24533,724351,2025-01-02 02:41:00,Web,West,Retail,Known,12834.13,3,8,9067.27,0,0,0,1,0
24534,163474,2025-01-01 11:42:00,Mobile App,North,Retail,Known,2644.28,1,6,2246.87,0,0,0,0,0
24535,784873,2025-01-01 19:18:00,Web,North,Retail,New,12064.47,3,9,12586.74,0,0,1,0,0
24536,909024,2025-01-01 09:25:00,Web,East,SME,Known,1327.52,3,6,1077.23,0,0,0,0,0
24537,474340,2025-01-02 02:28:00,Web,East,Retail,Known,319.44,2,12,298.16,0,0,0,1,0
24538,910050,2025-01-01 07:17:00,Web,West,SME,Known,375.59,0,5,401.36,0,0,0,0,0
24539,151632,2025-01-01 13:20:00,Mobile App,East,Corporate,Known,4971.46,3,12,4238.82,0,0,0,0,0
24540,508625,2025-01-02 00:53:00,POS,South,Retail,Known,2558.03,3,8,1577.87,0,0,0,1,0
24541,109529,2025-01-01 05:29:00,Call Center,North,Retail,Known,3401.11,3,7,2943.37,0,0,0,1,0
24542,648442,2025-01-01 00:16:00,Mobile App,East,SME,Known,5377.01,1,5,5484.28,0,0,0,1,0
24543,132882,2025-01-01 01:11:00,POS,South,SME,Known,845.8,2,6,817.66,0,0,0,1,0
24544,669205,2025-01-02 11:43:00,Mobile App,South,SME,Known,5676.71,3,9,6155.83,0,0,0,0,0
24545,706776,2025-01-01 20:39:00,Web,West,Retail,Shared,334.49,7,16,224.81,1,0,0,0,1
24546,639989,2025-01-01 06:36:00,Web,North,SME,Known,4261.37,3,7,3425.78,0,0,0,0,0
24547,306353,2025-01-02 08:24:00,POS,South,Retail,Known,996.49,4,15,713.3,0,0,0,0,0
24548,845231,2025-01-01 02:03:00,Mobile App,East,Retail,New,3086.65,3,8,2572.29,0,0,1,1,0
24549,692513,2025-01-01 01:10:00,Mobile App,North,Retail,Known,1533.6,1,7,1458.28,0,0,0,1,0
24550,807852,2025-01-01 09:11:00,Mobile App,East,Retail,Known,989.85,2,7,688.03,0,0,0,0,0
24551,102988,2025-01-01 04:48:00,POS,East,Retail,Known,10514.01,2,5,8115.66,0,0,0,1,0
24552,135919,2025-01-01 04:09:00,Mobile App,South,Retail,New,1391.0,0,5,1123.83,0,0,1,1,0
24553,603239,2025-01-01 13:14:00,Mobile App,West,Retail,Known,2467.28,2,6,2572.24,0,0,0,0,0
24554,803786,2025-01-01 01:37:00,Web,North,Retail,Known,2580.54,5,10,1904.39,0,0,0,1,0
24555,807527,2025-01-01 15:04:00,Web,West,Retail,Known,2076.46,2,10,2042.07,0,0,0,0,0
24556,109013,2025-01-01 04:27:00,Web,South,Retail,New,5037.37,5,11,5316.12,0,0,1,1,1
24557,532329,2025-01-02 19:13:00,Mobile App,West,SME,Known,1512.71,1,5,1351.79,0,0,0,0,0
24558,758934,2025-01-01 16:32:00,Mobile App,South,Retail,Known,226.78,2,7,245.15,0,0,0,0,0
24559,853376,2025-01-01 10:23:00,Mobile App,East,Retail,Known,10205.91,2,8,7935.81,0,0,0,0,0
24560,107838,2025-01-01 02:36:00,Mobile App,East,SME,Known,605.97,2,5,570.24,0,0,0,1,0
24561,131368,2025-01-02 07:19:00,Mobile App,South,SME,Known,727.9,0,10,477.87,0,0,0,0,0
24562,656516,2025-01-01 00:20:00,Mobile App,East,SME,Known,2528.51,2,6,1979.66,0,0,0,1,0
24563,347368,2025-01-01 02:31:00,Mobile App,South,SME,Known,775.09,4,7,796.41,0,0,0,1,0
24564,408241,2025-01-01 00:22:00,Mobile App,North,SME,Known,3074.79,2,5,1890.66,0,0,0,1,0
24565,286845,2025-01-02 09:58:00,Web,East,Retail,Known,417.96,0,4,438.94,0,0,0,0,0
24566,508039,2025-01-01 20:30:00,Mobile App,East,Retail,New,1152.35,1,3,1180.63,0,0,1,0,0
24567,778870,2025-01-02 06:23:00,Mobile App,South,Retail,Known,3003.2,2,9,3058.31,0,0,0,0,0
24568,229802,2025-01-01 12:33:00,POS,South,Retail,Known,3635.87,3,6,2882.37,0,0,0,0,0
24569,924765,2025-01-01 00:16:00,Mobile App,East,SME,Known,2008.44,7,10,2198.21,1,0,0,1,0
24570,366579,2025-01-02 02:48:00,Mobile App,North,Retail,Known,6399.96,2,6,6684.4,0,0,0,1,0
24571,924850,2025-01-01 05:27:00,Web,East,Retail,Known,1812.1,0,9,1313.69,0,0,0,1,0
24572,157955,2025-01-01 04:35:00,Mobile App,South,Retail,Known,482.6,3,7,336.76,0,0,0,1,0
24573,421651,2025-01-01 03:20:00,Call Center,North,Retail,Known,2654.01,3,7,1967.45,0,0,0,1,0
24574,151033,2025-01-01 03:22:00,POS,North,Retail,Known,568.59,3,7,568.69,0,0,0,1,0
24575,841449,2025-01-01 16:07:00,Web,North,SME,Known,6247.94,3,7,4915.63,0,0,0,0,0
24576,959404,2025-01-01 02:57:00,Mobile App,West,Retail,Known,7116.19,2,3,4470.41,0,0,0,1,0
24577,726300,2025-01-01 02:30:00,Web,West,SME,Known,4053.52,2,12,3150.13,0,0,0,1,0
24578,147219,2025-01-01 11:58:00,Mobile App,South,Retail,New,1514.18,1,5,1238.22,0,0,1,0,0
24579,789837,2025-01-01 03:23:00,POS,East,Retail,Known,775.08,2,9,584.15,0,0,0,1,0
24580,582996,2025-01-01 00:07:00,Web,East,Retail,Known,793.64,1,5,606.05,0,0,0,1,0
24581,798081,2025-01-02 02:50:00,Web,West,Retail,Known,9850.11,0,3,10647.12,0,0,0,1,0
24582,298300,2025-01-01 03:45:00,Mobile App,North,Retail,Known,908.28,0,3,948.54,0,0,0,1,0
24583,508739,2025-01-01 14:27:00,Web,West,Retail,Known,3857.46,1,3,3395.2,0,0,0,0,0
24584,656614,2025-01-01 06:19:00,Mobile App,East,SME,New,1524.67,3,12,1168.4,0,0,1,0,0
24585,474770,2025-01-01 01:26:00,Mobile App,South,Retail,Known,1069.11,1,9,936.5,0,0,0,1,0
24586,273277,2025-01-01 10:50:00,Web,East,Corporate,Known,246.35,2,7,199.05,0,0,0,0,0
24587,953167,2025-01-01 02:38:00,Call Center,West,Retail,Known,1457.11,0,2,1073.53,0,0,0,1,0
24588,466540,2025-01-01 03:23:00,Mobile App,South,Retail,Known,19025.45,1,8,18756.06,0,0,0,1,0
24589,116375,2025-01-01 00:19:00,Call Center,North,SME,Known,474.78,1,14,299.09,0,0,0,1,0
24590,233783,2025-01-01 00:09:00,POS,North,Retail,Known,2630.49,2,7,2481.94,0,0,0,1,0
24591,371326,2025-01-01 07:12:00,POS,South,Retail,New,2296.48,4,9,1856.67,0,0,1,0,0
24592,717465,2025-01-01 00:35:00,POS,North,SME,Known,3562.4,3,11,2550.08,0,0,0,1,0
24593,719354,2025-01-01 02:20:00,POS,East,Retail,Known,1343.07,0,5,1393.96,0,0,0,1,0
24594,974580,2025-01-02 01:44:00,Mobile App,East,SME,Known,446.95,4,9,320.36,0,0,0,1,0
24595,534166,2025-01-01 00:51:00,Mobile App,East,Retail,Known,3806.47,2,11,4063.87,0,0,0,1,0
24596,990238,2025-01-01 03:26:00,Web,South,SME,Known,750.73,3,10,810.61,0,0,0,1,0
24597,243992,2025-01-01 12:57:00,Mobile App,West,Retail,Known,3157.46,0,5,2355.85,0,0,0,0,0
24598,646432,2025-01-01 21:34:00,Call Center,East,Retail,Known,2751.11,2,6,2258.24,0,0,0,0,0
24599,220270,2025-01-01 00:28:00,Web,North,Retail,Known,1254.31,0,4,821.0,0,0,0,1,0
24600,839778,2025-01-01 02:03:00,Web,East,Retail,Known,4466.42,0,4,3391.21,0,0,0,1,0
24601,757925,2025-01-01 04:54:00,Call Center,East,Retail,Known,1525.51,2,7,1080.74,0,0,0,1,0
24602,188909,2025-01-01 04:28:00,Mobile App,South,Retail,Known,4311.94,1,10,3957.61,0,0,0,1,0
24603,547158,2025-01-01 03:24:00,Mobile App,North,Retail,Known,2230.17,6,8,2354.45,1,0,0,1,1
24604,301632,2025-01-01 02:46:00,Mobile App,East,Retail,Known,3254.48,1,7,2074.58,0,0,0,1,0
24605,754949,2025-01-01 03:07:00,Mobile App,North,Retail,Known,1954.07,1,3,1354.26,0,0,0,1,0
24606,395943,2025-01-01 01:25:00,Mobile App,South,Retail,Known,1910.26,2,9,1880.98,0,0,0,1,0
24607,559993,2025-01-01 01:46:00,Web,West,Retail,Known,1441.49,3,9,1529.94,0,0,0,1,0
24608,134510,2025-01-01 09:20:00,Mobile App,South,Retail,Known,765.19,3,8,743.67,0,0,0,0,0
24609,597229,2025-01-01 03:27:00,Call Center,East,Retail,Known,1812.13,1,5,1477.63,0,0,0,1,0
24610,187919,2025-01-01 05:06:00,POS,East,Retail,Known,3655.33,3,10,3428.81,0,0,0,1,0
24611,213043,2025-01-01 05:18:00,Mobile App,North,SME,Known,861.96,1,10,527.41,0,0,0,1,0
24612,832726,2025-01-01 01:09:00,POS,East,Retail,Known,5082.99,4,9,5049.37,0,0,0,1,0
24613,522191,2025-01-01 17:07:00,Mobile App,South,Retail,Shared,617.88,3,7,466.77,0,0,0,0,0
24614,415386,2025-01-02 07:19:00,Mobile App,South,Retail,New,2447.55,2,8,2450.69,0,0,1,0,0
24615,146546,2025-01-01 03:03:00,POS,South,Retail,New,959.58,2,7,651.58,0,0,1,1,0
24616,585303,2025-01-01 03:29:00,POS,South,Retail,Known,1292.87,2,9,855.22,0,0,0,1,1
24617,778627,2025-01-01 11:48:00,Call Center,South,Retail,Shared,621.65,1,3,490.62,0,0,0,0,0
24618,580265,2025-01-01 00:50:00,Mobile App,East,Retail,Known,3254.46,0,9,2143.43,0,0,0,1,0
24619,956371,2025-01-01 23:47:00,Web,North,Retail,Known,2581.49,3,10,2447.78,0,0,0,1,0
24620,891329,2025-01-01 01:17:00,Web,East,Retail,Known,1193.48,3,5,888.67,0,0,0,1,0
24621,231235,2025-01-01 13:10:00,Web,East,SME,Known,10240.02,3,4,10732.55,0,0,0,0,0
24622,332686,2025-01-01 03:26:00,Mobile App,North,SME,Shared,1956.57,3,10,1813.65,0,0,0,1,0
24623,414684,2025-01-01 03:54:00,Mobile App,West,SME,Known,192.38,2,7,158.19,0,0,0,1,0
24624,576131,2025-01-01 01:31:00,Mobile App,East,Retail,Known,1127.62,2,6,805.86,0,0,0,1,0
24625,344367,2025-01-01 10:23:00,POS,North,SME,Known,4298.1,2,8,3064.06,0,0,0,0,0
24626,916462,2025-01-01 15:50:00,Mobile App,South,Retail,New,2293.38,1,3,1693.23,0,0,1,0,0
24627,155313,2025-01-02 06:00:00,Mobile App,South,Retail,Known,2134.57,0,5,1533.09,0,0,0,0,0
24628,129870,2025-01-01 04:01:00,Call Center,South,SME,Known,10880.36,3,7,11076.82,0,0,0,1,0
24629,224703,2025-01-01 09:42:00,POS,South,Retail,Known,1040.89,1,4,826.4,0,0,0,0,0
24630,522698,2025-01-01 05:21:00,Call Center,South,Retail,Known,1017.72,4,15,800.2,0,0,0,1,0
24631,419399,2025-01-01 08:09:00,Mobile App,North,SME,Known,1421.85,3,11,1118.45,0,0,0,0,0
24632,978839,2025-01-01 01:46:00,Web,East,Corporate,Known,3302.84,2,7,2007.2,0,0,0,1,0
24633,742240,2025-01-01 08:43:00,POS,North,Retail,Known,506.46,3,7,392.99,0,0,0,0,0
24634,558146,2025-01-01 18:54:00,Web,West,Retail,New,8846.89,0,5,5962.86,0,0,1,0,0
24635,543716,2025-01-01 19:55:00,Mobile App,North,Retail,Known,1056.18,4,7,853.56,0,0,0,0,0
24636,884689,2025-01-01 06:36:00,Mobile App,North,Retail,Known,1908.93,1,6,1878.68,0,0,0,0,0
24637,561003,2025-01-01 02:41:00,Web,North,Retail,Known,5215.31,0,6,3546.76,0,0,0,1,0
24638,995828,2025-01-01 18:07:00,Web,North,Retail,New,6457.57,1,4,5789.77,0,0,1,0,0
24639,385818,2025-01-04 02:40:00,Web,West,SME,Known,2403.14,1,5,1559.89,0,0,0,1,0
24640,879833,2025-01-01 04:44:00,POS,South,SME,Known,1543.65,1,7,1602.41,0,0,0,1,0
24641,761950,2025-01-02 01:49:00,Mobile App,West,Retail,Known,1470.2,0,7,1212.06,0,0,0,1,0
24642,402570,2025-01-02 17:01:00,Web,East,SME,New,197.49,1,3,205.23,0,0,1,0,0
24643,149584,2025-01-01 05:02:00,POS,South,Retail,Known,808.66,1,7,535.95,0,0,0,1,0
24644,843023,2025-01-01 12:35:00,Mobile App,North,SME,Known,1539.74,1,4,1433.78,0,0,0,0,0
24645,793375,2025-01-01 08:42:00,Mobile App,East,Retail,Known,3140.58,3,6,2737.01,0,0,0,0,0
24646,697539,2025-01-01 12:48:00,Web,North,Retail,Shared,2431.06,1,9,2595.73,0,0,0,0,0
24647,169353,2025-01-01 01:40:00,Mobile App,West,SME,New,936.72,0,6,949.14,0,0,1,1,0
24648,981461,2025-01-01 04:34:00,Web,South,SME,Known,445.19,3,8,411.45,0,0,0,1,0
24649,182990,2025-01-01 00:38:00,Mobile App,West,SME,Known,3690.11,0,3,3879.17,0,0,0,1,0
24650,891032,2025-01-01 09:29:00,Mobile App,South,Retail,Known,532.1,2,4,517.59,0,0,0,0,0
24651,780050,2025-01-02 02:07:00,POS,North,SME,New,3737.48,3,5,2430.75,0,0,1,1,0
24652,732574,2025-01-01 08:12:00,POS,East,Retail,Known,1892.16,2,9,2002.91,0,0,0,0,0
24653,395906,2025-01-01 00:43:00,Call Center,North,Retail,Known,1844.23,1,4,1307.38,0,0,0,1,0
24654,481150,2025-01-02 02:38:00,Web,East,SME,Known,1233.01,2,10,884.73,0,0,0,1,0
24655,792859,2025-01-01 01:25:00,Mobile App,West,Retail,Known,3125.12,2,5,3029.42,0,0,0,1,0
24656,581204,2025-01-01 21:27:00,POS,West,Retail,Known,2281.18,0,6,1493.35,0,0,0,0,0
24657,500886,2025-01-01 12:31:00,Web,West,Retail,New,2854.2,5,8,2126.78,0,0,1,0,0
24658,317759,2025-01-01 10:06:00,Web,North,Retail,Known,4048.83,2,7,2579.32,0,0,0,0,0
24659,641629,2025-01-01 08:50:00,Mobile App,East,Retail,Known,3519.24,1,4,3514.49,0,0,0,0,0
24660,195140,2025-01-01 01:24:00,Mobile App,North,Retail,Known,5364.95,3,8,4727.56,0,0,0,1,0
24661,970506,2025-01-01 06:56:00,Mobile App,West,Retail,Known,955.67,0,6,626.55,0,0,0,0,0
24662,117015,2025-01-01 02:11:00,Web,South,Retail,Known,3915.26,2,10,3924.62,0,0,0,1,0
24663,996612,2025-01-01 08:28:00,Call Center,North,Retail,New,4249.69,3,6,4475.36,0,0,1,0,0
24664,748869,2025-01-01 05:55:00,Web,East,Retail,New,374.03,1,5,312.23,0,0,1,1,1
24665,810557,2025-01-01 11:23:00,Web,East,Retail,Known,1749.61,2,9,1671.07,0,0,0,0,0
24666,149849,2025-01-02 16:27:00,POS,West,Retail,Known,373.46,4,8,350.71,0,0,0,0,0
24667,476863,2025-01-01 04:28:00,Mobile App,West,SME,Known,1155.66,2,8,809.16,0,0,0,1,0
24668,115852,2025-01-01 09:35:00,Mobile App,South,Retail,Known,5600.09,1,10,4542.63,0,0,0,0,0
24669,679649,2025-01-01 19:58:00,POS,East,Retail,Shared,1189.4,3,5,1281.68,0,0,0,0,0
24670,473938,2025-01-01 00:58:00,Call Center,East,Retail,Known,7906.85,1,3,5163.02,0,0,0,1,0
24671,776618,2025-01-01 16:06:00,Mobile App,West,Retail,Known,1083.37,1,7,853.04,0,0,0,0,0
24672,686643,2025-01-01 02:44:00,Mobile App,East,Retail,Known,349.18,5,15,237.08,0,0,0,1,0
24673,486917,2025-01-01 07:46:00,Mobile App,South,Retail,Known,6700.16,2,12,6656.37,0,0,0,0,0
24674,564944,2025-01-02 23:40:00,POS,North,Retail,New,1373.8,1,9,918.95,0,0,1,1,1
24675,127410,2025-01-02 17:23:00,Mobile App,South,Retail,New,1127.07,0,4,814.48,0,0,1,0,0
